ts_ssl,uid,id.orig_h_ssl,id.orig_p_ssl,id.resp_h_ssl,id.resp_p_ssl,version,cipher,curve,server_name,resumed,next_protocol,established,ssl_history,cert_chain_fps,client_cert_chain_fps,sni_matches_cert,ja3,ja3s,ts_conn,id.orig_h_conn,id.orig_p_conn,id.resp_h_conn,id.resp_p_conn,proto,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,service
1697047098.876039,C1hZSe2chhkyC5Xw51,10.10.10.102,59772,162.125.8.18,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,x25519,www.dropbox.com,False,h2,True,CsxknGIti,"['cdaf656800ac61ffa8584b5eec5baef5470a3c8e2a931a83c8d04c0265fa6238', '52274c57ce4dee3b49db7a7ff708c040f771898b3be88725a86fb4430182fe14']",[],1.0,872d25965acc99cfd01d2df1b875090d,9d9ce860f1b1cbef07b019450cb368d8,1697047098.827524,10.10.10.102,59772,162.125.8.18,443,tcp,2.483454942703247,1293.0,6557.0,SF,True,False,0,ShADadFfRt,17,1985,19,7372,ssl
1697047099.847571,CRyfye2yhSDTQU8Wu9,10.10.10.102,59778,162.125.8.15,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,x25519,ucdd5d6bc9869417d2bbd7f22955.dl.dropboxusercontent.com,False,h2,True,CsxknGIti,"['fcf44ab4f5ca29a318c9fabfe6e8ac5967bb2e20223dbc24e8dde45592ad9e0a', '52274c57ce4dee3b49db7a7ff708c040f771898b3be88725a86fb4430182fe14']",[],1.0,68e99ec6b24383421f3189f77ca2e7f9,9d9ce860f1b1cbef07b019450cb368d8,1697047099.805756,10.10.10.102,59778,162.125.8.15,443,tcp,20.98026990890503,1392.0,1628435.0,SF,True,False,0,ShADadtFfR,199,9712,1196,1677663,ssl
1743000313.187617,CRG80nVJvsloJV6V5,10.3.26.44,49707,199.249.180.115,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,www.freepetchipregistry.com,False,,True,CsxknGIti,"['e807e919bfb7ea0c19b07b7dcf9653401788d5c11cc76f1a9d6a295f5992598b', '7fa4ff68ec04a99d7528d5085f94907f4d1dd1c5381bacdc832ed5c960214676', '68b9c761219a5b1f0131784474665db61bbdb109e00f05ca9f74244ee5f5f52b', 'd7a7a0fb5d7e2731d771e9484ebcdef71d5f0c3e0a2948782bc83ee0ea699ef4']",[],1.0,c26200bb09ca50db5c2cf2b4b19a07c5,389ed42c02ebecc32e73aa31def07e14,1743000313.123956,10.3.26.44,49707,199.249.180.115,443,tcp,0.39124798774719205,2708.0,22722.0,SF,True,False,0,ShADadfF,13,3240,22,23614,ssl
1743000313.591669,CrIzV93oxqMmgjfQpl,10.3.26.44,49715,142.250.113.95,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,fonts.googleapis.com,False,,True,CsiI,nan,nan,,ef7355c0627767a0873c8b1062d88b62,eb1d94daa7e0344597e756a1fb6e7054,1743000313.553515,10.3.26.44,49715,142.250.113.95,443,tcp,37.5042450428009,2587.0,9203.0,SF,True,False,0,ShADadFf,17,3279,20,10015,ssl
1743000313.586268,CJg0873XfsX5E9uaDj,10.3.26.44,49712,199.249.180.115,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,www.freepetchipregistry.com,True,,True,CsiI,nan,nan,,7d7e635b1e00ef54f8590d461a9712bc,fbe78c619e7ea20046131294ad087f05,1743000313.518098,10.3.26.44,49712,199.249.180.115,443,tcp,0.330539941787719,2736.0,24358.0,SF,True,False,0,ShADadfF,14,3308,25,25370,ssl
1743000313.59774,CPKNrI1JElKWg0ZZwl,10.3.26.44,49716,142.251.186.95,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,ajax.googleapis.com,False,,True,CsiI,nan,nan,,9d8ded1c1405c783a6e93cc051e4617c,eb1d94daa7e0344597e756a1fb6e7054,1743000313.5541,10.3.26.44,49716,142.251.186.95,443,tcp,37.504786014556885,2463.0,40314.0,SF,True,False,0,ShADadFf,23,3395,37,41806,ssl
1743000313.587211,CRbhFU2PVMrdtCKSbl,10.3.26.44,49708,199.249.180.115,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,www.freepetchipregistry.com,True,,True,CsiI,nan,nan,,0bbbd13c31d45591f8548a8bb9262f38,fbe78c619e7ea20046131294ad087f05,1743000313.516859,10.3.26.44,49708,199.249.180.115,443,tcp,0.24821186065673803,2683.0,13897.0,S1,True,False,0,ShADad,9,3055,15,14509,ssl
1743000313.58675,CVGWTx3wIoNT6iHTFc,10.3.26.44,49711,199.249.180.115,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,www.freepetchipregistry.com,True,,True,CsiI,nan,nan,,0acf53743a6b48c47ee8569abd72a570,fbe78c619e7ea20046131294ad087f05,1743000313.517997,10.3.26.44,49711,199.249.180.115,443,tcp,0.24903488159179601,2716.0,9769.0,SF,True,False,0,ShADadfF,9,3088,15,10381,ssl
1743000313.587787,C7tm1h3ISYWFHizoT7,10.3.26.44,49713,199.249.180.115,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,www.freepetchipregistry.com,True,,True,CsiI,nan,nan,,0cada0338f1f5efbe4f66885c50a39a8,fbe78c619e7ea20046131294ad087f05,1743000313.518625,10.3.26.44,49713,199.249.180.115,443,tcp,0.24926304817199701,2741.0,8358.0,SF,True,False,0,ShADadfF,9,3113,14,8930,ssl
1743000313.588272,CAxTSu3N3Qid8UAzUe,10.3.26.44,49710,199.249.180.115,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,www.freepetchipregistry.com,True,,True,CsiI,nan,nan,,4e0277be7797efe3349ef6b119528a7c,fbe78c619e7ea20046131294ad087f05,1743000313.517734,10.3.26.44,49710,199.249.180.115,443,tcp,0.250887870788574,2775.0,13897.0,S1,True,False,0,ShADad,9,3147,15,14509,ssl
1743000313.588686,Cr2YSq4XfPRMjCWHXi,10.3.26.44,49709,199.249.180.115,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,www.freepetchipregistry.com,True,,True,CsiI,nan,nan,,40179a5ff94690465f85a5d5e224dce4,fbe78c619e7ea20046131294ad087f05,1743000313.517613,10.3.26.44,49709,199.249.180.115,443,tcp,0.249211072921752,2711.0,1513.0,S1,True,False,0,ShADad,6,2963,6,1765,ssl
1743000313.943421,CyPoND33b05xJH3dC3,10.3.26.44,49720,199.249.180.115,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,www.freepetchipregistry.com,True,,True,CsiI,nan,nan,,419416b5c908db037604c0dc71bc4081,fbe78c619e7ea20046131294ad087f05,1743000313.861824,10.3.26.44,49720,199.249.180.115,443,tcp,0.30060291290283203,2830.0,15923.0,SF,True,False,0,ShADadfF,11,3282,18,16655,ssl
1743000313.943886,CZmePE111m44AkYD3d,10.3.26.44,49718,199.249.180.115,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,www.freepetchipregistry.com,True,,True,CsiI,nan,nan,,fce4c5355f3ef47dd5039b18e9ecd2f5,fbe78c619e7ea20046131294ad087f05,1743000313.86125,10.3.26.44,49718,199.249.180.115,443,tcp,0.228851079940795,2763.0,4263.0,SF,True,False,0,ShADadfF,9,3135,11,4715,ssl
1743000313.943177,CJUGYTHN9WcG7r36,10.3.26.44,49719,199.249.180.115,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,www.freepetchipregistry.com,True,,True,CsiI,nan,nan,,29e6dd6192d87835c2d8aecce0f615a3,fbe78c619e7ea20046131294ad087f05,1743000313.861573,10.3.26.44,49719,199.249.180.115,443,tcp,0.40545797348022405,2807.0,30600.0,S1,True,False,0,ShADad,12,3299,28,31732,ssl
1743000313.943656,C7DAhj4SkaDi6i9QY8,10.3.26.44,49717,199.249.180.115,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,www.freepetchipregistry.com,True,,True,CsiI,nan,nan,,044e45631cfe95a19eb787ce8f24b76f,fbe78c619e7ea20046131294ad087f05,1743000313.861121,10.3.26.44,49717,199.249.180.115,443,tcp,0.40102100372314403,2807.0,42984.0,S1,True,False,0,ShADad,15,3419,37,44476,ssl
1743000313.978255,CEl3Jb4iiJ6j3XRJi6,10.3.26.44,49722,79.141.173.27,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,layardrama21.top,False,,True,CsiI,nan,nan,,3eb888743dac43af3ce1288034c72a66,f4febc55ea12b31ae17cfb7e614afda8,1743000313.942068,10.3.26.44,49722,79.141.173.27,443,tcp,5.168169975280762,2464.0,9958.0,S3,True,False,0,ShADadf,11,2916,16,10610,ssl
1743000313.977938,C9TyOQiqXQZDY6xoj,10.3.26.44,49721,142.251.116.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,fonts.gstatic.com,False,,True,CsiI,nan,nan,,ae6be50052f838c9cb6976da74bdb95f,eb1d94daa7e0344597e756a1fb6e7054,1743000313.928764,10.3.26.44,49721,142.251.116.94,443,tcp,37.12977886199951,2451.0,54741.0,SF,True,False,0,ShADadFf,28,3583,48,56673,ssl
1743000314.123087,CwKicI3fhIgXmQF8Y2,10.3.26.44,49723,199.249.180.115,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,www.freepetchipregistry.com,True,,True,CsiI,nan,nan,,21dc8655652d5f6d243de9a4a0ab0651,fbe78c619e7ea20046131294ad087f05,1743000314.062938,10.3.26.44,49723,199.249.180.115,443,tcp,0.305455923080444,2720.0,20019.0,SF,True,False,0,ShADadfF,14,3292,22,20911,ssl
1743000314.164003,C4i6182ew97Bdxlto1,10.3.26.44,49724,199.249.180.115,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,www.freepetchipregistry.com,True,,True,CsiI,nan,nan,,3a3c6088ddfcc6d4580a6fa0786003fb,fbe78c619e7ea20046131294ad087f05,1743000314.090101,10.3.26.44,49724,199.249.180.115,443,tcp,0.230329036712646,2649.0,7273.0,SF,True,False,0,ShADadfF,8,2981,14,7845,ssl
1743000314.236485,CBDrla2ER6HCXI70Ji,10.3.26.44,49725,199.249.180.115,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,www.freepetchipregistry.com,True,,True,CsiI,nan,nan,,2668da9d972583bc04e73e297bad732b,fbe78c619e7ea20046131294ad087f05,1743000314.16305,10.3.26.44,49725,199.249.180.115,443,tcp,0.38406109809875405,2809.0,33351.0,S1,True,False,0,ShADad,14,3381,30,34563,ssl
1743000314.413393,C2oDiu2isB5NK83Nh,10.3.26.44,49728,79.141.173.27,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,layardrama21.top,False,,True,CsiI,nan,nan,,b2c55b295675623d6d7f677581d7dabf,f4febc55ea12b31ae17cfb7e614afda8,1743000314.371799,10.3.26.44,49728,79.141.173.27,443,tcp,36.62826609611511,2627.0,220283.0,SF,True,False,0,ShADadfFR,51,4679,169,227055,ssl
1743000314.401719,CtfeYA4lr9gurzjwX5,10.3.26.44,49726,199.249.180.115,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,www.freepetchipregistry.com,True,,True,CsiI,nan,nan,,120f2894e5626dc1dd98a778d63e187f,fbe78c619e7ea20046131294ad087f05,1743000314.321492,10.3.26.44,49726,199.249.180.115,443,tcp,0.265537023544311,2759.0,13897.0,S1,True,False,0,ShADad,8,3091,15,14509,ssl
1743000314.408044,CaakIU2tbHgBApA2Pd,10.3.26.44,49729,150.171.28.11,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,edge.microsoft.com,False,h2,True,CsxuknGIti,"['6337a7cc987496c11150da81b5bfa35c951c77f11388c2abfa2522f9b549ea94', '511c1c41cb7eb2a10078c32c82f17925ba786de46c633921d038e7409e15a5ea']",[],1.0,795279df7f1de5dab9fd4799c081b852,0f14538e1c9070becdad7739c67d6363,1743000314.377149,10.3.26.44,49729,150.171.28.11,443,tcp,36.67019200325012,2446.0,6847.0,SF,True,False,0,ShADadFf,15,3058,16,7499,ssl
1743000314.443101,CIU4PN2lpAEdTWmzth,10.3.26.44,49727,199.249.180.115,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,www.freepetchipregistry.com,True,,True,CsiI,nan,nan,,9f6aa0866a4b5e21791c897a9921486c,fbe78c619e7ea20046131294ad087f05,1743000314.368637,10.3.26.44,49727,199.249.180.115,443,tcp,0.5299358367919921,2809.0,72733.0,SF,True,False,0,ShADadfF,24,3781,60,75145,ssl
1743000314.497539,CkZz0kGvdSzKfEEmg,10.3.26.44,49730,199.249.180.115,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,www.freepetchipregistry.com,True,,True,CsiI,nan,nan,,b0019fe8871d48a7966a06ee8b6f546c,fbe78c619e7ea20046131294ad087f05,1743000314.428477,10.3.26.44,49730,199.249.180.115,443,tcp,0.37964892387390103,2713.0,36102.0,S1,True,False,0,ShADad,15,3325,32,37394,ssl
1743000314.528673,CIOuO53DAy2yzg03l1,10.3.26.44,49731,199.249.180.115,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,www.freepetchipregistry.com,True,,True,CsiI,nan,nan,,00cd3e3c873126d03c60312e2df46af3,fbe78c619e7ea20046131294ad087f05,1743000314.443101,10.3.26.44,49731,199.249.180.115,443,tcp,0.6108741760253901,2777.0,95995.0,SF,True,False,0,ShADadfF,26,3829,77,99087,ssl
1743000314.663401,Cf7n0I3C3Ss7K6rmd2,10.3.26.44,49732,199.249.180.115,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,www.freepetchipregistry.com,True,,True,CsiI,nan,nan,,69a76b458f067a968d255fbfdf85eb8a,fbe78c619e7ea20046131294ad087f05,1743000314.588022,10.3.26.44,49732,199.249.180.115,443,tcp,0.814945936203002,2733.0,137170.0,SF,True,False,0,ShADadfF,39,4305,107,141462,ssl
1743000315.102859,CAuv6d2nfVCEabxyA7,10.3.26.44,49733,79.141.173.27,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,layardrama21.top,True,,True,CsiI,nan,nan,,be10d6738d7a91f4b0306454b54f0652,fcb2d4d0991292272fcb1e464eedfd43,1743000315.062257,10.3.26.44,49733,79.141.173.27,443,tcp,35.9378080368042,3201.0,2494.0,SF,True,False,0,ShADadfFR,12,3693,10,2906,ssl
1743000315.143239,CVXV144RMGIvrigyUb,10.3.26.44,49737,151.101.130.137,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,code.jquery.com,False,,True,CsiI,nan,nan,,a420cadd9cb96a19c4f5a8d37f442052,f4febc55ea12b31ae17cfb7e614afda8,1743000315.098779,10.3.26.44,49737,151.101.130.137,443,tcp,35.94838500022888,2386.0,35946.0,SF,True,False,0,ShADadFfR,29,3558,38,37478,ssl
1743000315.104075,CUBnQuFK4rhPm51Rf,10.3.26.44,49736,79.141.173.27,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,layardrama21.top,True,,True,CsiI,nan,nan,,67ea58ceb9d22ff5072501ec4ecf9a3a,fcb2d4d0991292272fcb1e464eedfd43,1743000315.062731,10.3.26.44,49736,79.141.173.27,443,tcp,35.937334060668945,2635.0,346960.0,SF,True,False,0,ShADadfFR,69,5407,262,357452,ssl
1743000315.104319,CdgKsbAOJPfDapp0l,10.3.26.44,49734,79.141.173.27,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,layardrama21.top,False,,True,CsiI,nan,nan,,05b07016a12756cf8590f5c7908d4ba7,f4febc55ea12b31ae17cfb7e614afda8,1743000315.062257,10.3.26.44,49734,79.141.173.27,443,tcp,35.9378080368042,3210.0,2019866.0,SF,True,False,0,ShADTadtttfFR,481,35126,1979,2778986,ssl
1743000315.104804,C0SHhq3zYE6odREuXh,10.3.26.44,49735,79.141.173.27,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,layardrama21.top,False,,True,CsiI,nan,nan,,64fda1c23e7591236cdc9739036d92f0,f4febc55ea12b31ae17cfb7e614afda8,1743000315.062491,10.3.26.44,49735,79.141.173.27,443,tcp,35.9375741481781,1822.0,3354.0,SF,True,False,0,ShADadfF,9,2194,11,3806,ssl
1743000315.324792,CzC9psx2IxZ6YHRqe,10.3.26.44,49738,142.250.113.95,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,fonts.googleapis.com,False,,True,CsiI,nan,nan,,772582a3273856a0c7b9a5e363c41846,eb1d94daa7e0344597e756a1fb6e7054,1743000315.272129,10.3.26.44,49738,142.250.113.95,443,tcp,35.786789894104004,2494.0,7520.0,SF,True,False,0,ShADadFf,16,3146,15,8132,ssl
1743000315.537449,CRJgx84XvhscJfJnL1,10.3.26.44,49739,142.251.116.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,fonts.gstatic.com,False,,True,CsiI,nan,nan,,27c1586c1da310945414c267c4e6d1c2,eb1d94daa7e0344597e756a1fb6e7054,1743000315.490276,10.3.26.44,49739,142.251.116.94,443,tcp,35.56758785247803,2404.0,54949.0,SF,True,False,0,ShADadFf,27,3496,47,56841,ssl
1743000316.276534,CZIi692GcB9XFY1Xa,10.3.26.44,49740,199.249.180.115,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,www.freepetchipregistry.com,True,,True,CsiI,nan,nan,,5c1c9000ab9fae4e314038fd0be0c6c7,fbe78c619e7ea20046131294ad087f05,1743000316.195841,10.3.26.44,49740,199.249.180.115,443,tcp,0.24242281913757302,2803.0,463.0,SF,True,False,0,ShADadfF,9,3175,9,835,ssl
1743000317.541025,CA8WRr1oEvhxt8Abkl,10.3.26.44,49741,204.79.197.203,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,windows.msn.com,False,,True,CjiICs,nan,nan,,a8f019eb91d4012f5cafe925eb5ca05e,46ca3a127f5443353dfb8cc2e16197e5,1743000317.488886,10.3.26.44,49741,204.79.197.203,443,tcp,2.037936925888061,2434.0,6677.0,RSTR,True,False,0,ShADadFr,9,2806,15,7289,ssl
1743000318.091665,CpHgZLzzY1lOf6NO5,10.3.26.44,49743,204.79.197.203,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,www.msn.com,False,,True,CsiI,nan,nan,,fae0e5d973c96ae1888b99538efa0363,15af977ce25de452b96affa2addb1036,1743000317.98596,10.3.26.44,49743,204.79.197.203,443,tcp,108.53543400764465,1029.0,15999.0,SF,True,False,0,ShADadFf,16,1681,23,16931,ssl
1743000318.063725,CeOqsf270ij7oqq5oh,10.3.26.44,49742,204.79.197.203,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,www.msn.com,False,,True,CjiICs,nan,nan,,433c10e88a00352e2cc586f9849e8e16,46ca3a127f5443353dfb8cc2e16197e5,1743000317.983821,10.3.26.44,49742,204.79.197.203,443,tcp,1.582880973815918,3242.0,16305.0,SF,True,False,0,ShADadFf,16,3894,28,17437,ssl
1743000318.414991,C3a7S23GQ9Zpgh711d,10.3.26.44,49744,23.53.127.105,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,assets.msn.com,False,,True,CsiI,nan,nan,,fae0e5d973c96ae1888b99538efa0363,15af977ce25de452b96affa2addb1036,1743000318.368732,10.3.26.44,49744,23.53.127.105,443,tcp,108.11895895004272,1630.0,76140.0,SF,True,False,0,ShADdaFfR,33,2962,68,78872,ssl
1743000318.542349,CXYpHd4bZJuNBrNSdf,10.3.26.44,49745,150.171.28.12,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,api.msn.com,False,,True,CjiICs,nan,nan,,0098e0a20b55351a9f24a57fb86660b0,46ca3a127f5443353dfb8cc2e16197e5,1743000318.509943,10.3.26.44,49745,150.171.28.12,443,tcp,0.9992930889129631,3123.0,9184.0,SF,True,False,0,ShADadFf,17,3815,23,10116,ssl
1743000318.602751,CBsljn1suQXQqOmJN3,10.3.26.44,49746,23.53.127.104,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,assets.msn.com,False,,True,CsiI,nan,nan,,58ef34b666a865267683d3e7b0d25fc9,15af977ce25de452b96affa2addb1036,1743000318.552657,10.3.26.44,49746,23.53.127.104,443,tcp,0.9565482139587401,1804.0,4656.0,SF,True,False,0,ShADadFfR,11,2256,11,5120,ssl
1743000318.787635,CFRCNo18l1wYOrJZhc,10.3.26.44,49747,150.171.28.12,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,api.msn.com,False,,True,CjiICs,nan,nan,,e1d6bbf3d3a2989a2fa63fe567abc8b4,46ca3a127f5443353dfb8cc2e16197e5,1743000318.749149,10.3.26.44,49747,150.171.28.12,443,tcp,0.762197971343994,3589.0,9790.0,SF,True,False,0,ShADadFf,17,4281,24,10762,ssl
1743000318.842614,CagGxn4RX4CaEWQHDb,10.3.26.44,49748,131.253.33.203,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,srtb.msn.com,False,,True,CjiICs,nan,nan,,c192651add26624d30e1ab0c8e87db4d,46ca3a127f5443353dfb8cc2e16197e5,1743000318.767356,10.3.26.44,49748,131.253.33.203,443,tcp,0.7796921730041501,2556.0,6656.0,RSTR,True,False,0,ShADadFr,9,2928,15,7268,ssl
1743000320.518141,CGxZuR13rUkApUCUl7,10.3.26.44,49749,23.212.73.168,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,ecn-us.dev.virtualearth.net,False,,True,CsiI,nan,nan,,dff1d45490c6a5a80a5c1d9af386ddbe,15af977ce25de452b96affa2addb1036,1743000320.473878,10.3.26.44,49749,23.212.73.168,443,tcp,1.132904052734375,2714.0,137740.0,SF,True,False,0,ShADadFRf,50,4726,111,142192,ssl
1743000332.517236,Clssu93U8PIsIeXSte,10.3.26.44,49752,13.107.246.57,443,TLSv13,TLS_AES_256_GCM_SHA384,secp256r1,static.edge.microsoftapp.net,False,,True,CjiICs,nan,nan,,f1179c5a1dd3104889b5bbcbdee4b099,46ca3a127f5443353dfb8cc2e16197e5,1743000332.46863,10.3.26.44,49752,13.107.246.57,443,tcp,18.579242944717407,2783.0,8160.0,SF,True,False,0,ShADadFf,14,3355,17,8852,ssl
1743000332.670116,CqRiO74WPkA2HobJC8,10.3.26.44,49753,150.171.28.11,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,edge.microsoft.com,False,h2,True,CsxuknGIti,"['6337a7cc987496c11150da81b5bfa35c951c77f11388c2abfa2522f9b549ea94', '511c1c41cb7eb2a10078c32c82f17925ba786de46c633921d038e7409e15a5ea']",[],1.0,2244062d4ea6c2c2d24aacd5da6ae84d,0f14538e1c9070becdad7739c67d6363,1743000332.646843,10.3.26.44,49753,150.171.28.11,443,tcp,18.400997161865234,20239.0,9606.0,SF,True,False,0,ShADadFf,29,21411,36,11058,ssl
1743000354.063151,C3CSLC30hEk9WZJ101,10.3.26.44,49759,40.126.28.12,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp384r1,login.live.com,False,,True,CsxuknGIi,"['a60302d0c2800f7cac7997d5a88907a96f4ed128a44b138a6b413b2e40436c29', 'c1ad7778796d20bca65c889a2655021156528bb62ff5fa43e1b8e5a83e3d2eaa']",[],1.0,fae0e5d973c96ae1888b99538efa0363,7d8fd34fdb13a7fff30d5a52846b6c4c,1743000353.970621,10.3.26.44,49759,40.126.28.12,443,tcp,110.05348896980286,5685.0,15190.0,SF,True,False,0,ShADdaFf,15,6297,18,15922,ssl
1743000354.607936,Cwp3wi45BLckJ2Et5,10.3.26.44,49761,13.91.222.61,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,nav.smartscreen.microsoft.com,False,,True,CsiI,nan,nan,,2800f914a7a4ba98aa9df62d316a460c,15af977ce25de452b96affa2addb1036,1743000354.524033,10.3.26.44,49761,13.91.222.61,443,tcp,60.63579082489014,2266.0,9305.0,SF,True,False,0,ShADadFf,13,2798,14,9877,ssl
1743000354.607936,CciB941vw6LViVsLE9,10.3.26.44,49760,4.152.199.46,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,checkappexec.microsoft.com,False,,True,CsiI,nan,nan,,2800f914a7a4ba98aa9df62d316a460c,15af977ce25de452b96affa2addb1036,1743000354.524033,10.3.26.44,49760,4.152.199.46,443,tcp,60.63761496543884,2841.0,9164.0,SF,True,False,0,ShADadFf,13,3373,15,9776,ssl
1743000359.78973,C572mUkQLkhvysfHa,10.3.26.44,49762,79.141.173.27,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,layardrama21.top,False,,True,CsiI,nan,nan,,2800f914a7a4ba98aa9df62d316a460c,15af977ce25de452b96affa2addb1036,1743000359.735499,10.3.26.44,49762,79.141.173.27,443,tcp,6.765088081359863,804.0,7189960.0,SF,True,False,0,ShADadttfF,1040,43564,5245,7413532,ssl
1743000373.103031,CgM4xu1IHQpioelMU7,10.3.26.44,49763,172.67.150.76,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,sleepwellmagazine.com,False,,True,CsiI,nan,nan,,2800f914a7a4ba98aa9df62d316a460c,907bf3ecef1c987c889946b737b43de8,1743000373.061892,10.3.26.44,49763,172.67.150.76,443,tcp,5.101104021072388,906.0,4052952.0,RSTO,True,False,0,ShADadttR,650,32510,3060,4282916,ssl
1743000318.493907,C8GZOF3slLnhZFbKOl,10.3.26.44,56976,23.53.127.104,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,assets.msn.com,False,,False,Cs,nan,nan,,0317b7600cbb010ef5245389d02ee245,15af977ce25de452b96affa2addb1036,1743000318.493764,10.3.26.44,56976,23.53.127.104,443,udp,0.188246011734008,3394.0,7002.0,SF,True,False,0,Dd,10,3674,14,7394,"ssl,quic"
1743000319.377048,CJX0Md236WEQo8KeW5,10.3.26.44,51232,23.55.178.243,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,img-s-msn-com.akamaized.net,False,,False,Cs,nan,nan,,ee575ad45faeee5e85d5d7c68abaf054,15af977ce25de452b96affa2addb1036,1743000319.376861,10.3.26.44,51232,23.55.178.243,443,udp,0.259921789169311,9679.0,75819.0,SF,True,False,0,Dd,52,11135,75,77919,"ssl,quic"
1743000319.568931,C6i0F19UDszz2FY09,10.3.26.44,50810,23.43.51.142,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,www.bing.com,False,,False,Cs,nan,nan,,8a20a51a2ef66fe71f76cc499902a14b,15af977ce25de452b96affa2addb1036,1743000319.568688,10.3.26.44,50810,23.43.51.142,443,udp,0.257714986801147,5101.0,32586.0,SF,True,False,0,Dd,22,5717,36,33594,"ssl,quic"
